survey_date,block,Genotype,pop.mf,parent.pop,mf,rep,height.cm,long.leaf.cm,survey.notes
8/30/2023,A,FR_7_3,FR_7,FR,7,3,6.8,1.4,NA
8/30/2023,A,WL1_4_11,WL1_4,WL1,4,11,2.9,1,NA
8/30/2023,A,WL2_7_9,WL2_7,WL2,7,9,3.8,1.3,NA
8/30/2023,A,LV1_6_2,LV1_6,LV1,6,2,NA,NA,dead
8/30/2023,A,YO4_1_13,YO4_1,YO4,1,13,4.1,2.3,NA
8/30/2023,A,SQ2_1_5,SQ2_1,SQ2,1,5,NA,NA,dead
8/30/2023,A,YO8_4_6,YO8_4,YO8,4,6,NA,NA,dead
8/30/2023,A,CP3_2_9,CP3_2,CP3,2,9,0.4,1.2,NA
8/30/2023,A,BH_5_3,BH_5,BH,5,3,NA,NA,dead
8/30/2023,A,DPR_4_14,DPR_4,DPR,4,14,NA,NA,dead
8/30/2023,A,YO7_5_15,YO7_5,YO7,5,15,NA,NA,dead
8/30/2023,A,YO11_4_2,YO11_4,YO11,4,2,NA,NA,dead
8/30/2023,A,YO8_3_12,YO8_3,YO8,3,12,NA,NA,dead
8/30/2023,A,WL2_3_9,WL2_3,WL2,3,9,NA,NA,dead
8/30/2023,A,TM2_1_2,TM2_1,TM2,1,2,NA,NA,dead
8/30/2023,A,DPR_3_8,DPR_3,DPR,3,8,NA,NA,dead
8/30/2023,A,WL2_3_10,WL2_3,WL2,3,10,1.8,1.4,NA
8/30/2023,A,YO7_1_10,YO7_1,YO7,1,10,NA,NA,dead
8/30/2023,B,LVTR1_2_2,LVTR1_2,LVTR1,2,2,NA,NA,dead
8/30/2023,B,IH_7_4,IH_7,IH,7,4,8.1,3.6,NA
8/30/2023,B,FR_1_12,FR_1,FR,1,12,NA,NA,dead
8/30/2023,B,WL1_7_17,WL1_7,WL1,7,17,NA,NA,dead
8/30/2023,B,YO11_1_10,YO11_1,YO11,1,10,NA,NA,dead
8/30/2023,B,CP2_5_2,CP2_5,CP2,5,2,NA,NA,dead
8/30/2023,B,SC_8_4,SC_8,SC,8,4,4.8,2.6,NA
8/30/2023,B,BH_4_4,BH_4,BH,4,4,NA,NA,dend
8/30/2023,B,BH_3_4,BH_3,BH,3,4,5.5,4.1,NA
8/30/2023,B,LVTR1_7_2,LVTR1_7,LVTR1,7,2,NA,NA,dead
8/30/2023,B,WR_2_2,WR_2,WR,2,2,NA,NA,dead
8/30/2023,B,WL2_8_10,WL2_8,WL2,8,10,4.1,2.5,NA
8/30/2023,B,FR_4_3,FR_4,FR,4,3,4.1,NA,almost dead. No leaves
8/30/2023,B,CP3_3_10,CP3_3,CP3,3,10,NA,NA,dead
8/30/2023,B,LVTR1_3_8,LVTR1_3,LVTR1,3,8,NA,NA,dead
8/30/2023,B,WL2_7_10,WL2_7,WL2,7,10,6.3,1.1,NA
8/30/2023,B,DPR_4_9,DPR_4,DPR,4,9,4.6,2,NA
8/30/2023,B,BH_5_4,BH_5,BH,5,4,8,4.4,NA
8/30/2023,B,IH_3_4,IH_3,IH,3,4,8.1,4.6,NA
8/30/2023,B,CP2_3_2,CP2_3,CP2,3,2,2.7,2.3,NA
8/30/2023,B,TM2_6_1,TM2_6,TM2,6,1,36.2,2.7,NA
8/30/2023,B,WL1_3_6,WL1_3,WL1,3,6,3.2,2.2,NA
8/30/2023,B,DPR_1_9,DPR_1,DPR,1,9,NA,NA,dead
8/30/2023,B,LV1_2_3,LV1_2,LV1,2,3,NA,NA,dead
8/30/2023,B,CP3_5_10,CP3_5,CP3,5,10,NA,NA,dead
8/30/2023,B,IH_2_4,IH_2,IH,2,4,9.8,4.1,NA
8/30/2023,B,CP3_4_10,CP3_4,CP3,4,10,1.1,2,NA
8/30/2023,B,TM2_3_11,TM2_3,TM2,3,11,12.7,2.3,NA
8/30/2023,B,SQ3_5_4,SQ3_5,SQ3,5,4,1.1,NA,no leaves. almost dead
8/30/2023,B,YO11_6_14,YO11_6,YO11,6,14,NA,NA,dead
8/30/2023,B,CC_2_4,CC_2,CC,2,4,NA,NA,dead
8/30/2023,B,YO8_2_13,YO8_2,YO8,2,13,NA,NA,dead
8/30/2023,B,YO7_7_23,YO7_7,YO7,7,23,1.4,0.7,NA
8/30/2023,B,DPR_8_19,DPR_8,DPR,8,19,NA,NA,dead
8/30/2023,B,SQ3_3_2,SQ3_3,SQ3,3,2,0.9,NA,no leaves. Heavy herb
8/30/2023,B,LV1_6_3,LV1_6,LV1,6,3,NA,NA,dead
8/30/2023,B,LV1_5_3,LV1_5,LV1,5,3,1.1,NA,no leaves. Heavy herb
8/30/2023,B,CP2_7_9,CP2_7,CP2,7,9,1.2,NA,no leaves. Heavy herb
8/30/2023,B,LV3_6_9,LV3_6,LV3,6,9,4.5,1.4,NA
8/30/2023,B,WL1_7_6,WL1_7,WL1,7,6,2.4,1,NA
8/30/2023,B,CC_4_4,CC_4,CC,4,4,8.6,2,NA
8/30/2023,B,BH_7_4,BH_7,BH,7,4,5.1,3.4,NA
8/30/2023,B,YO8_6_4,YO8_6,YO8,6,4,NA,NA,dead
8/30/2023,B,FR_7_4,FR_7,FR,7,4,NA,NA,dead
8/30/2023,B,SQ2_6_24,SQ2_6,SQ2,6,24,NA,NA,dead
8/30/2023,B,LV1_8_3,LV1_8,LV1,8,3,NA,NA,dead
8/30/2023,B,SQ2_8_10,SQ2_8,SQ2,8,10,2.5,1.7,NA
8/30/2023,B,TM2_2_12,TM2_2,TM2,2,12,21.4,1.3,NA
8/30/2023,B,YO11_7_10,YO11_7,YO11,7,10,NA,NA,dead
8/30/2023,B,YO11_6_10,YO11_6,YO11,6,10,NA,NA,dead
8/30/2023,B,YO8_1_13,YO8_1,YO8,1,13,2.4,0.5,heavy herb.
8/30/2023,B,LVTR1_6_2,LVTR1_6,LVTR1,6,2,NA,NA,dead
8/30/2023,B,WL2_5_10,WL2_5,WL2,5,10,3.5,2.4,NA
8/30/2023,A,SC_5_15,SC_5,SC,5,15,NA,NA,dead
8/30/2023,A,DPR_6_2,DPR_6,DPR,6,2,NA,NA,dead
8/30/2023,A,CP2_2_1,CP2_2,CP2,2,1,NA,NA,dead
8/30/2023,A,WL2_1_9,WL2_1,WL2,1,9,NA,NA,dead
8/30/2023,A,CP3_4_9,CP3_4,CP3,4,9,NA,NA,dead
8/30/2023,A,LV1_5_2,LV1_5,LV1,5,2,NA,NA,dead
8/30/2023,A,IH_4_3,IH_4,IH,4,3,NA,NA,dead
8/30/2023,A,SQ2_6_9,SQ2_6,SQ2,6,9,NA,NA,dead
8/30/2023,A,LV3_5_12,LV3_5,LV3,5,12,NA,NA,dead
8/30/2023,A,TM2_2_2,TM2_2,TM2,2,2,NA,NA,dead
8/30/2023,A,YO8_6_3,YO8_6,YO8,6,3,NA,NA,dead
8/30/2023,A,WL2_6_9,WL2_6,WL2,6,9,NA,NA,dead
8/30/2023,A,WL2_5_9,WL2_5,WL2,5,9,NA,NA,dead
8/30/2023,A,BH_1_3,BH_1,BH,1,3,NA,NA,dead
8/30/2023,A,LV1_4_2,LV1_4,LV1,4,2,NA,NA,dand
8/30/2023,A,TM2_7_8,TM2_7,TM2,7,8,NA,NA,dead
8/30/2023,A,CC_4_3,CC_4,CC,4,3,NA,NA,dead
8/30/2023,A,SQ3_6_6,SQ3_6,SQ3,6,6,NA,NA,dead
8/30/2023,A,LVTR1_5_4,LVTR1_5,LVTR1,5,4,NA,NA,dead
8/30/2023,A,CP3_1_8,CP3_1,CP3,1,8,NA,NA,dead
8/30/2023,A,IH_2_3,IH_2,IH,2,3,NA,NA,dead
8/30/2023,A,WR_2_7,WR_2,WR,2,7,NA,NA,dead
8/30/2023,A,LV1_3_2,LV1_3,LV1,3,2,NA,NA,dead
8/30/2023,A,YO7_2_2,YO7_2,YO7,2,2,NA,NA,dead
8/30/2023,A,YO11_6_9,YO11_6,YO11,6,9,NA,NA,dead
8/30/2023,A,SQ1_6_10,SQ1_6,SQ1,6,10,NA,NA,dead
8/30/2023,A,IH_7_3,IH_7,IH,7,3,NA,NA,dead
8/30/2023,A,CC_8_3,CC_8,CC,8,3,7.4,3.8,NA
8/30/2023,A,CC_1_3,CC_1,CC,1,3,7.9,3,NA
8/30/2023,A,WL2_2_9,WL2_2,WL2,2,9,NA,NA,dead
8/30/2023,A,YO4_2_4,YO4_2,YO4,2,4,NA,NA,dead
8/30/2023,A,SC_2_3,SC_2,SC,2,3,NA,NA,dead
8/30/2023,A,LV1_2_2,LV1_2,LV1,2,2,NA,NA,dead
8/30/2023,A,BH_2_3,BH_2,BH,2,3,6.6,4.5,NA
8/30/2023,A,CP2_1_1,CP2_1,CP2,1,1,NA,NA,dead
8/30/2023,A,YO7_4_2,YO7_4,YO7,4,2,NA,NA,no plant
8/30/2023,A,CP3_3_9,CP3_3,CP3,3,9,1.6,2.1,NA
8/30/2023,A,SQ3_2_13,SQ3_2,SQ3,2,13,NA,NA,dead
8/30/2023,A,YO11_1_9,YO11_1,YO11,1,9,1.7,NA,heavily herb
8/30/2023,A,LV1_8_2,LV1_8,LV1,8,2,NA,NA,dead
8/30/2023,A,SQ1_2_5,SQ1_2,SQ1,2,5,NA,NA,dead
8/30/2023,A,IH_3_3,IH_3,IH,3,3,6.8,2.8,NA
8/30/2023,A,LVTR1_6_1,LVTR1_6,LVTR1,6,1,NA,NA,dead
8/30/2023,A,SC_8_3,SC_8,SC,8,3,3.9,3.9,NA
8/30/2023,A,LV1_1_2,LV1_1,LV1,1,2,NA,NA,dead
8/30/2023,A,TM2_3_3,TM2_3,TM2,3,3,20.3,2.1,NA
8/30/2023,A,SC_5_3,SC_5,SC,5,3,NA,NA,dead
8/30/2023,A,DPR_8_12,DPR_8,DPR,8,12,NA,NA,dead
8/30/2023,A,SC_2_25,SC_2,SC,2,25,NA,NA,dead
8/30/2023,A,CP3_7_10,CP3_7,CP3,7,10,NA,NA,dead
8/30/2023,A,WL1_7_5,WL1_7,WL1,7,5,NA,NA,dead
8/30/2023,A,YO7_6_12,YO7_6,YO7,6,12,NA,NA,dead
8/30/2023,A,YO7_7_18,YO7_7,YO7,7,18,NA,NA,dead
8/30/2023,A,YO4_5_1,YO4_5,YO4,5,1,4.5,1.6,NA
8/30/2023,A,SC_4_3,SC_4,SC,4,3,NA,NA,dead
8/30/2023,A,TM2_5_4,TM2_5,TM2,5,4,NA,NA,dead
8/30/2023,A,CP2_7_8,CP2_7,CP2,7,8,NA,NA,dead
8/30/2023,A,YO8_5_3,YO8_5,YO8,5,3,NA,NA,dead
8/30/2023,A,FR_2_2,FR_2,FR,2,2,NA,NA,dead
8/30/2023,A,YO7_6_17,YO7_6,YO7,6,17,NA,NA,dead
8/30/2023,A,IH_1_3,IH_1,IH,1,3,NA,NA,dead
8/30/2023,B,SC_5_4,SC_5,SC,5,4,NA,NA,dead
8/30/2023,B,YO8_5_4,YO8_5,YO8,5,4,NA,NA,dead
8/30/2023,B,SQ1_14_10,SQ1_14,SQ1,14,10,NA,NA,dead
8/30/2023,B,CP3_2_4,CP3_2,CP3,2,4,1.7,2,NA
8/30/2023,B,DPR_1_14,DPR_1,DPR,1,14,NA,NA,dead
8/30/2023,B,SQ2_6_10,SQ2_6,SQ2,6,10,NA,NA,dead
8/30/2023,B,CP2_4_2,CP2_4,CP2,4,2,NA,NA,dead
8/30/2023,B,CP3_7_13,CP3_7,CP3,7,13,NA,NA,dead
8/30/2023,B,SC_2_4,SC_2,SC,2,4,5.5,3.2,NA
8/30/2023,B,LV1_3_3,LV1_3,LV1,3,3,NA,NA,dead
8/30/2023,B,WL1_9_3,WL1_9,WL1,9,3,NA,NA,dead
8/30/2023,B,BH_1_4,BH_1,BH,1,4,2.2,3.4,NA
8/30/2023,B,CP3_6_10,CP3_6,CP3,6,10,NA,NA,dead
8/30/2023,B,LVTR1_5_6,LVTR1_5,LVTR1,5,6,NA,NA,dead
8/30/2023,B,WL2_1_10,WL2_1,WL2,1,10,NA,NA,dead
8/30/2023,B,LV1_4_3,LV1_4,LV1,4,3,NA,NA,dead
8/30/2023,B,YO7_6_13,YO7_6,YO7,6,13,NA,NA,dead
8/30/2023,B,WL2_2_10,WL2_2,WL2,2,10,3.4,1.8,NA
8/30/2023,B,TM2_7_9,TM2_7,TM2,7,9,NA,NA,dead
8/30/2023,B,LV3_5_13,LV3_5,LV3,5,13,NA,NA,dead
8/30/2023,B,CP2_2_2,CP2_2,CP2,2,2,NA,NA,dead
8/30/2023,B,FR_5_10,FR_5,FR,5,10,1.9,1.7,NA
8/30/2023,B,TM2_6_3,TM2_6,TM2,6,3,38.2,1.8,NA
8/30/2023,B,BH_6_4,BH_6,BH,6,4,6.9,5.1,NA
8/30/2023,B,YO4_2_5,YO4_2,YO4,2,5,NA,NA,dead
8/30/2023,B,SC_4_4,SC_4,SC,4,4,5.2,4.2,NA
8/30/2023,B,CP3_1_9,CP3_1,CP3,1,9,NA,NA,dead
8/30/2023,B,SQ1_5_10,SQ1_5,SQ1,5,10,3,2.8,NA
8/30/2023,B,LVTR1_8_24,LVTR1_8,LVTR1,8,24,1.6,NA,heavily herb
8/30/2023,B,CC_1_4,CC_1,CC,1,4,NA,NA,dead
8/30/2023,B,CP2_3_14,CP2_3,CP2,3,14,1.5,3.2,NA
8/30/2023,B,CC_8_4,CC_8,CC,8,4,10.3,4.4,NA
8/30/2023,B,CC_9_4,CC_9,CC,9,4,9.1,4,NA
8/30/2023,B,CP2_1_2,CP2_1,CP2,1,2,3.1,NA,heavily herb.
8/30/2023,B,SQ2_4_13,SQ2_4,SQ2,4,13,NA,NA,dead
8/30/2023,B,IH_6_4,IH_6,IH,6,4,4.3,4.3,NA
8/30/2023,B,SQ2_1_8,SQ2_1,SQ2,1,8,NA,NA,dead
8/30/2023,B,SC_6_4,SC_6,SC,6,4,NA,NA,dead
8/30/2023,B,YO11_8_10,YO11_8,YO11,8,10,3.2,0.3,NA
8/30/2023,B,YO8_4_5,YO8_4,YO8,4,5,2.8,NA,heavily herb
8/30/2023,B,YO4_6_11,YO4_6,YO4,6,11,4.2,1,heavily herb.
8/30/2023,B,WR_2_23,WR_2,WR,2,23,NA,NA,dead
8/30/2023,B,LV1_1_3,LV1_1,LV1,1,3,NA,NA,dead
8/30/2023,B,YO11_5_10,YO11_5,YO11,5,10,NA,NA,dead
8/30/2023,B,YO7_5_12,YO7_5,YO7,5,12,NA,NA,dead
8/30/2023,B,YO4_3_7,YO4_3,YO4,3,7,NA,NA,dead
8/30/2023,B,IH_1_4,IH_1,IH,1,4,10.2,5.1,NA
8/30/2023,B,CC_3_4,CC_3,CC,3,4,10.4,3.9,NA
8/30/2023,B,CC_5_4,CC_5,CC,5,4,8.1,3.8,NA
8/30/2023,B,YO11_4_13,YO11_4,YO11,4,13,1.7,1.8,NA
8/30/2023,B,LVTR1_8_5,LVTR1_8,LVTR1,8,5,NA,NA,dead
8/30/2023,B,YO7_7_13,YO7_7,YO7,7,13,1.5,1.2,NA
8/30/2023,D,CP3_6_12,CP3_6,CP3,6,12,NA,NA,dead
8/30/2023,D,BH_5_6,BH_5,BH,5,6,NA,NA,dead
8/30/2023,D,DPR_6_5,DPR_6,DPR,6,5,NA,NA,dead
8/30/2023,D,SC_2_6,SC_2,SC,2,6,NA,NA,dead
8/30/2023,D,SQ2_8_12,SQ2_8,SQ2,8,12,NA,NA,dead
8/30/2023,D,WL2_6_12,WL2_6,WL2,6,12,NA,NA,dend
8/30/2023,D,LV3_5_2,LV3_5,LV3,5,2,NA,NA,dead
8/30/2023,D,FR_6_11,FR_6,FR,6,11,NA,NA,dead
8/30/2023,D,YO7_7_2,YO7_7,YO7,7,2,NA,NA,dead
8/30/2023,D,TM2_2_8,TM2_2,TM2,2,8,NA,NA,dead
8/30/2023,D,SC_4_6,SC_4,SC,4,6,NA,NA,dead
8/30/2023,D,YO8_2_2,YO8_2,YO8,2,2,NA,NA,dead
8/30/2023,D,CP2_4_4,CP2_4,CP2,4,4,NA,NA,dead
8/30/2023,D,YO8_8_6,YO8_8,YO8,8,6,NA,NA,dead
8/30/2023,D,SC_8_14,SC_8,SC,8,14,NA,NA,dead
8/30/2023,D,TM2_1_5,TM2_1,TM2,1,5,NA,NA,dead
8/30/2023,D,SC_2_17,SC_2,SC,2,17,NA,NA,dead
8/30/2023,D,YO11_8_12,YO11_8,YO11,8,12,NA,NA,dead
8/30/2023,D,YO11_7_12,YO11_7,YO11,7,12,NA,NA,dead
8/30/2023,D,SQ1_6_8,SQ1_6,SQ1,6,8,NA,NA,dead
8/30/2023,D,WL2_5_12,WL2_5,WL2,5,12,NA,NA,dead
8/30/2023,D,YO11_6_12,YO11_6,YO11,6,12,NA,NA,dead
8/30/2023,D,YO7_7_20,YO7_7,YO7,7,20,NA,NA,dead/ tag faded
8/30/2023,D,YO11_1_12,YO11_1,YO11,1,12,NA,NA,dead
8/30/2023,D,DPR_3_11,DPR_3,DPR,3,11,NA,NA,dead
8/30/2023,D,LV1_8_5,LV1_8,LV1,8,5,NA,NA,dead
8/30/2023,D,IH_3_6,IH_3,IH,3,6,4.3,4.1,NA
8/30/2023,D,YO7_4_9,YO7_4,YO7,4,9,NA,NA,dead
8/30/2023,D,LVTR1_2_4,LVTR1_2,LVTR1,2,4,NA,NA,dead
8/30/2023,D,LV1_2_5,LV1_2,LV1,2,5,NA,NA,dead
8/30/2023,D,LVTR1_6_4,LVTR1_6,LVTR1,6,4,NA,NA,dead
8/30/2023,D,FR_7_6,FR_7,FR,7,6,NA,NA,dead
8/30/2023,D,WL2_7_12,WL2_7,WL2,7,12,NA,NA,dead
8/30/2023,D,WL2_8_12,WL2_8,WL2,8,12,NA,NA,dend
8/30/2023,D,WL2_1_12,WL2_1,WL2,1,12,NA,NA,dend
8/30/2023,D,LV1_5_5,LV1_5,LV1,5,5,NA,NA,dead
8/30/2023,C,IH_3_5,IH_3,IH,3,5,8.8,3.5,NA
8/30/2023,C,IH_4_5,IH_4,IH,4,5,NA,NA,dead
8/30/2023,C,CC_9_5,CC_9,CC,9,5,NA,NA,dead
8/30/2023,C,YO11_3_5,YO11_3,YO11,3,5,NA,NA,dead
8/30/2023,C,CP3_4_14,CP3_4,CP3,4,14,NA,NA,dead
8/30/2023,C,WL1_4_1,WL1_4,WL1,4,1,2.6,1.3,NA
8/30/2023,C,IH_6_5,IH_6,IH,6,5,9.3,3.8,NA
8/30/2023,C,CP3_5_11,CP3_5,CP3,5,11,NA,NA,dead
8/30/2023,C,YO8_8_5,YO8_8,YO8,8,5,NA,NA,dead
8/30/2023,C,TM2_5_9,TM2_5,TM2,5,9,NA,NA,dead
8/30/2023,C,SQ3_1_9,SQ3_1,SQ3,1,9,NA,NA,dead
8/30/2023,C,SQ2_8_11,SQ2_8,SQ2,8,11,NA,NA,dead
8/30/2023,C,CC_5_5,CC_5,CC,5,5,NA,NA,dead
8/30/2023,C,TM2_2_1,TM2_2,TM2,2,1,NA,NA,dead
8/30/2023,C,CP2_7_10,CP2_7,CP2,7,10,NA,NA,dead
8/30/2023,C,WL2_6_11,WL2_6,WL2,6,11,1.8,0.6,NA
8/30/2023,C,DPR_1_10,DPR_1,DPR,1,10,NA,NA,dead
8/30/2023,C,SC_2_5,SC_2,SC,2,5,NA,NA,dead
8/30/2023,C,FR_2_9,FR_2,FR,2,9,NA,NA,dead
8/30/2023,C,SC_8_5,SC_8,SC,8,5,NA,NA,dead
8/30/2023,C,IH_4_5,IH_4,IH,4,5,NA,NA,no plant or tag
8/30/2023,C,SQ3_6_5,SQ3_6,SQ3,6,5,2.7,1.5,heavy herb.
8/30/2023,C,WL2_5_11,WL2_5,WL2,5,11,4.9,1.8,heavy herb
8/30/2023,C,BH_6_5,BH_6,BH,6,5,NA,NA,dead
8/30/2023,C,CP2_5_3,CP2_5,CP2,5,3,2.9,NA,heavy herb/ no leaves
8/30/2023,C,YO11_7_11,YO11_7,YO11,7,11,NA,NA,dead
8/30/2023,C,WL1_7_7,WL1_7,WL1,7,7,0.9,0.1,NA
8/30/2023,C,TM2_3_9,TM2_3,TM2,3,9,NA,NA,dead
8/30/2023,C,CP2_3_3,CP2_3,CP2,3,3,4.1,NA,heavy herb/ no leaves
8/30/2023,C,TM2_1_16,TM2_1,TM2,1,16,28.9,2,NA
8/30/2023,C,YO8_6_14,YO8_6,YO8,6,14,1,NA,heavy herb/ no leaves
8/30/2023,C,FR_4_4,FR_4,FR,4,4,NA,NA,dead
8/30/2023,C,SQ1_14_2,SQ1_14,SQ1,14,2,1.8,2.4,NA
8/30/2023,C,CC_8_5,CC_8,CC,8,5,NA,NA,dead
8/30/2023,C,CP3_6_11,CP3_6,CP3,6,11,NA,NA,dead
8/30/2023,C,WL2_2_11,WL2_2,WL2,2,11,4.1,1.2,NA
8/30/2023,C,LV1_8_4,LV1_8,LV1,8,4,NA,NA,dead
8/30/2023,C,SC_4_5,SC_4,SC,4,5,4.1,3.6,NA
8/30/2023,C,CP3_2_12,CP3_2,CP3,2,12,2.1,1.5,NA
8/30/2023,C,BH_2_5,BH_2,BH,2,5,8.8,4.6,NA
8/30/2023,C,LV3_5_1,LV3_5,LV3,5,1,NA,NA,dead
8/30/2023,C,BH_5_5,BH_5,BH,5,5,5.9,4.9,NA
8/30/2023,C,LVTR1_2_3,LVTR1_2,LVTR1,2,3,2.4,NA,heavy herb/ no leaves
8/30/2023,C,WL2_7_11,WL2_7,WL2,7,11,4.3,1.2,NA
8/30/2023,C,LV1_2_4,LV1_2,LV1,2,4,NA,NA,dead
8/30/2023,C,YO8_6_5,YO8_6,YO8,6,5,NA,NA,dead
8/30/2023,C,YO11_8_17,YO11_8,YO11,8,17,NA,NA,dead
8/30/2023,C,WL1_4_10,WL1_4,WL1,4,10,1.9,1.2,NA
8/30/2023,C,DPR_7_6,DPR_7,DPR,7,6,5.9,3.1,NA
8/30/2023,C,SC_2_16,SC_2,SC,2,16,3,3.1,NA
8/30/2023,C,LV1_5_4,LV1_5,LV1,5,4,NA,NA,dead
8/30/2023,C,YO4_2_15,YO4_2,YO4,2,15,NA,NA,dead
8/30/2023,C,LV1_6_4,LV1_6,LV1,6,4,NA,NA,dead
8/30/2023,C,FR_7_5,FR_7,FR,7,5,1.9,1.3,heavy herb.
8/30/2023,C,WR_1_2,WR_1,WR,1,2,NA,NA,dead
8/30/2023,C,SC_5_5,SC_5,SC,5,5,8.6,3.7,NA
8/30/2023,C,CC_1_5,CC_1,CC,1,5,7.9,3,NA
8/30/2023,C,YO11_8_11,YO11_8,YO11,8,11,NA,NA,dead
8/30/2023,C,CC_2_5,CC_2,CC,2,5,NA,NA,dead
8/30/2023,C,DPR_8_1,DPR_8,DPR,8,1,8.5,1.9,NA
8/30/2023,C,YO11_1_11,YO11_1,YO11,1,11,NA,NA,dead
8/30/2023,B,SC_6_15,SC_6,SC,6,15,5.1,4,NA
8/30/2023,B,IH_4_4,IH_4,IH,4,4,10.6,4.4,NA
8/30/2023,B,DPR_8_13,DPR_8,DPR,8,13,NA,NA,dead
8/30/2023,B,YO8_8_4,YO8_8,YO8,8,4,NA,NA,dead
8/30/2023,B,DPR_6_3,DPR_6,DPR,6,3,NA,NA,dead
8/30/2023,B,YO8_3_13,YO8_3,YO8,3,13,2.4,1.7,dried out
8/30/2023,B,DPR_3_9,DPR_3,DPR,3,9,NA,NA,dead
8/30/2023,D,TM2_7_16,TM2_7,TM2,7,16,NA,NA,dead
8/30/2023,D,SQ3_3_6,SQ3_3,SQ3,3,6,NA,NA,dead
8/30/2023,D,BH_2_6,BH_2,BH,2,6,NA,NA,dead
8/30/2023,D,LV3_2_3,LV3_2,LV3,2,3,NA,NA,dead
8/30/2023,D,BH_1_6,BH_1,BH,1,6,NA,NA,dead
8/30/2023,D,WL1_2_3,WL1_2,WL1,2,3,NA,NA,dead
8/30/2023,D,CP2_2_4,CP2_2,CP2,2,4,NA,NA,dead
8/30/2023,D,BH_4_6,BH_4,BH,4,6,NA,NA,dead
8/30/2023,D,YO8_1_2,YO8_1,YO8,1,2,NA,NA,dead
8/30/2023,D,DPR_8_2,DPR_8,DPR,8,2,NA,NA,dead
8/30/2023,D,FR_4_5,FR_4,FR,4,5,NA,NA,dead
8/30/2023,D,IH_5_6,IH_5,IH,5,6,NA,NA,dead
8/30/2023,D,CP2_3_4,CP2_3,CP2,3,4,NA,NA,dead
8/30/2023,D,FR_1_2,FR_1,FR,1,2,NA,NA,dead
8/30/2023,D,SQ1_3_1,SQ1_3,SQ1,3,1,NA,NA,dead
8/30/2023,D,YO8_2_14,YO8_2,YO8,2,14,NA,NA,dead
8/30/2023,D,WL2_3_12,WL2_3,WL2,3,12,2.3,1.4,NA
8/30/2023,D,TM2_5_1,TM2_5,TM2,5,1,NA,NA,dead
8/30/2023,D,LV1_4_5,LV1_4,LV1,4,5,NA,NA,dead
8/30/2023,D,LVTR1_5_8,LVTR1_5,LVTR1,5,8,NA,NA,dead
8/30/2023,D,SQ2_4_10,SQ2_4,SQ2,4,10,NA,NA,dead
8/30/2023,D,CP3_2_10,CP3_2,CP3,2,10,NA,NA,dead
8/30/2023,D,LV1_6_5,LV1_6,LV1,6,5,NA,NA,dead
8/30/2023,D,SQ2_6_12,SQ2_6,SQ2,6,12,NA,NA,dead
8/30/2023,D,CP2_1_14,CP2_1,CP2,1,14,NA,NA,dead
8/30/2023,D,YO8_5_6,YO8_5,YO8,5,6,NA,NA,dead
8/30/2023,D,SQ3_5_1,SQ3_5,SQ3,5,1,NA,NA,dead
8/30/2023,D,YO7_1_1,YO7_1,YO7,1,1,NA,NA,dead
8/30/2023,D,CC_5_6,CC_5,CC,5,6,NA,NA,dead
8/30/2023,D,CP3_4_12,CP3_4,CP3,4,12,0.8,4.2,NA
8/30/2023,D,YO4_2_7,YO4_2,YO4,2,7,NA,NA,dead
8/30/2023,D,CC_2_6,CC_2,CC,2,6,7.7,3.6,NA
8/30/2023,D,IH_7_6,IH_7,IH,7,6,6.2,4,NA
8/30/2023,D,BH_6_6,BH_6,BH,6,6,4.3,4.3,NA
8/30/2023,D,CC_8_6,CC_8,CC,8,6,NA,NA,dead
8/30/2023,D,CP2_1_4,CP2_1,CP2,1,4,2.2,2.5,NA
8/30/2023,C,CP2_4_3,CP2_4,CP2,4,3,NA,NA,dead
8/30/2023,C,YO8_2_1,YO8_2,YO8,2,1,NA,NA,dead
8/30/2023,C,LV1_1_4,LV1_1,LV1,1,4,NA,NA,dead
8/30/2023,C,LVTR1_8_2,LVTR1_8,LVTR1,8,2,NA,NA,dead
8/30/2023,C,LVTR1_7_16,LVTR1_7,LVTR1,7,16,NA,NA,dead
8/30/2023,C,IH_5_5,IH_5,IH,5,5,8.2,4.9,NA
8/30/2023,C,DPR_3_10,DPR_3,DPR,3,10,NA,NA,dead
8/30/2023,C,DPR_4_10,DPR_4,DPR,4,10,NA,NA,dead
8/30/2023,C,DPR_6_16,DPR_6,DPR,6,16,NA,NA,dead
8/30/2023,C,BH_4_5,BH_4,BH,4,5,6.6,4.8,NA
8/30/2023,C,SQ1_2_2,SQ1_2,SQ1,2,2,NA,NA,dead
8/30/2023,C,WL2_8_11,WL2_8,WL2,8,11,NA,NA,dead
8/30/2023,C,LV3_7_5,LV3_7,LV3,7,5,NA,NA,dead
8/30/2023,C,CC_4_5,CC_4,CC,4,5,NA,NA,dead
8/30/2023,C,SQ2_1_4,SQ2_1,SQ2,1,4,NA,NA,dead
8/30/2023,C,CP2_6_11,CP2_6,CP2,6,11,NA,NA,dead
8/30/2023,C,CP3_4_11,CP3_4,CP3,4,11,2.5,3,NA
8/30/2023,C,SQ2_6_19,SQ2_6,SQ2,6,19,NA,NA,dead
8/30/2023,C,YO11_5_11,YO11_5,YO11,5,11,2.9,2.9,NA
8/30/2023,C,YO7_6_1,YO7_6,YO7,6,1,NA,NA,dead
